age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
,116.0,1.0,,,,93994.0,,4857.0,5191.0,7.0,,,1.0,1.0,,0.0,1.0,,0.0,no
38.0,571.0,3.0,,0.0,1.4,93918.0,,,5228.1,,,,,1.0,,0.0,,,,no
31.0,,,999.0,0.0,1.4,93918.0,-42.7,,,3.0,,4.0,1.0,0.0,0.0,,,3.0,,no
55.0,,,999.0,,-0.1,,-42.0,,,1.0,,,,,,,2.0,4.0,0.0,no
,,1.0,,,,,-42.0,,,,1.0,,,0.0,,1.0,2.0,4.0,1.0,no
25.0,389.0,,,,,93994.0,-36.4,4857.0,5191.0,,1.0,,,,0.0,,1.0,,,no
,,2.0,999.0,0.0,-1.8,,-46.2,,5099.1,5.0,1.0,3.0,,0.0,0.0,1.0,,,,yes
31.0,70.0,,,,1.4,,,,5228.1,,0.0,,0.0,1.0,,0.0,,,0.0,no
32.0,160.0,,,0.0,1.1,93994.0,-36.4,,5191.0,3.0,0.0,1.0,,0.0,0.0,0.0,1.0,4.0,,no
45.0,,,,0.0,,93918.0,,4961.0,5228.1,5.0,1.0,3.0,0.0,1.0,,1.0,0.0,,0.0,no
49.0,325.0,,,0.0,-1.8,,-46.2,1344.0,5099.1,,,4.0,1.0,1.0,,1.0,,,0.0,no
,37.0,1.0,999.0,0.0,-1.8,92893.0,,,,3.0,1.0,,,1.0,0.0,1.0,1.0,,0.0,no
32.0,130.0,2.0,,0.0,1.1,,-36.4,4858.0,,,,,,,0.0,,1.0,,0.0,no
59.0,150.0,2.0,,0.0,1.4,,,4959.0,5228.1,,1.0,,,1.0,,0.0,,4.0,,no
59.0,,3.0,,1.0,,,,,5076.2,,,4.0,1.0,0.0,,,7.0,,,no
34.0,,2.0,999.0,,,,-46.2,1313.0,5099.1,,1.0,,,,,,1.0,4.0,,no
28.0,177.0,,999.0,0.0,,93918.0,-42.7,4957.0,5228.1,,1.0,3.0,,0.0,,1.0,0.0,3.0,,no
,,1.0,,1.0,,,,,5076.2,,0.0,,0.0,,,1.0,,,1.0,no
,335.0,2.0,999.0,,,92963.0,,1266.0,5076.2,1.0,1.0,,,,,1.0,4.0,,,yes
,,4.0,,0.0,,,-42.7,4958.0,5228.1,,,3.0,1.0,,,1.0,,1.0,0.0,no
38.0,,1.0,,0.0,1.4,93444.0,,4965.0,5228.1,2.0,,,1.0,,,1.0,7.0,3.0,0.0,no
,71.0,11.0,999.0,0.0,1.4,93918.0,-42.7,,,,,0.0,,1.0,,1.0,,,0.0,no
,,7.0,,,1.4,93918.0,-42.7,4.96,,,,2.0,0.0,0.0,0.0,1.0,,0.0,0.0,yes
52.0,,,999.0,,1.4,94465.0,,4866.0,5228.1,2.0,1.0,1.0,,,0.0,0.0,4.0,,,no
,,1.0,16.0,1.0,-1.1,94601.0,,0.977,4963.6,3.0,,,,,0.0,,9.0,,,no
33.0,516.0,,,0.0,1.4,93918.0,,,5228.1,,0.0,,1.0,0.0,,1.0,,4.0,,yes
,130.0,,,,1.4,,,4961.0,5228.1,,1.0,6.0,1.0,,,0.0,4.0,,0.0,no
,,,,,,93918.0,,,,,0.0,4.0,1.0,,0.0,,,1.0,0.0,no
41.0,,,999.0,,,93994.0,-36.4,,,,,1.0,,,,,1.0,0.0,0.0,no
43.0,215.0,1.0,999.0,,,93994.0,,,5191.0,,1.0,2.0,0.0,0.0,,0.0,1.0,,,no
29.0,,,999.0,0.0,,92843.0,-50.0,1663.0,,,,1.0,1.0,,,,3.0,,,yes
41.0,823.0,,999.0,,1.4,93918.0,-42.7,,5228.1,1.0,,0.0,0.0,1.0,,,0.0,4.0,0.0,no
30.0,,,999.0,,-3.4,92431.0,-26.9,0.731,,,,,,0.0,,,,,,no
66.0,142.0,2.0,,,,92201.0,,,5076.2,,,,0.0,,0.0,1.0,7.0,2.0,0.0,yes
48.0,,,999.0,0.0,,92431.0,-26.9,,5017.5,1.0,1.0,,1.0,1.0,0.0,,,1.0,,no
32.0,,1.0,999.0,0.0,1.1,93994.0,,,5191.0,11.0,3.0,1.0,,0.0,1.0,,,2.0,0.0,no
,,3.0,,0.0,1.4,93918.0,,,5228.1,8.0,,1.0,1.0,,0.0,,0.0,,0.0,no
38.0,325.0,1.0,999.0,0.0,,92893.0,,1244.0,5099.1,3.0,,,,1.0,0.0,,,0.0,0.0,no
45.0,,1.0,999.0,0.0,,,,4957.0,,,2.0,,,,0.0,1.0,0.0,4.0,,no
,225.0,,999.0,0.0,1.4,93918.0,-42.7,4957.0,,,,,0.0,,,,,3.0,,no
,93.0,3.0,999.0,,,,-36.4,4855.0,,1.0,,3.0,,0.0,0.0,0.0,,,,no
,204.0,2.0,,,,,-36.4,4855.0,,2.0,1.0,,1.0,1.0,,0.0,1.0,4.0,0.0,no
,,,,,,,,4962.0,5228.1,,,0.0,,1.0,,,,3.0,,no
,184.0,1.0,999.0,0.0,1.4,,-36.1,,,,1.0,,,,,1.0,7.0,,,no
,,7.0,999.0,0.0,,93444.0,,,5228.1,1.0,1.0,,,,0.0,,,0.0,,no
,121.0,1.0,,,1.4,,,,5228.1,,,1.0,,,,,,,,no
29.0,,,999.0,0.0,,,,,5017.5,6.0,,,1.0,1.0,0.0,1.0,2.0,,,no
28.0,125.0,,,,1.4,93918.0,,4.96,5228.1,,,0.0,1.0,0.0,1.0,,0.0,,0.0,no
,162.0,,999.0,0.0,-3.4,,-30.1,0.722,5017.5,0.0,1.0,3.0,1.0,,0.0,,2.0,,,yes
30.0,105.0,1.0,,0.0,,93918.0,-42.7,,,,,3.0,,0.0,,0.0,0.0,,0.0,no
42.0,,1.0,,,,93918.0,-42.7,,5228.1,,,,,1.0,1.0,,,1.0,,no
,,1.0,999.0,,-0.1,,,,5195.8,2.0,,,,0.0,0.0,,,4.0,,no
40.0,,,,,-0.1,,,4076.0,5195.8,0.0,1.0,,,0.0,,0.0,,,0.0,no
39.0,597.0,,,0.0,-1.8,,-46.2,,,,,4.0,,,0.0,1.0,1.0,3.0,,yes
,,3.0,,,,,-41.8,4.96,,0.0,1.0,,1.0,,,0.0,4.0,,,no
,125.0,,,,1.4,,,4959.0,,0.0,1.0,,0.0,0.0,,,4.0,3.0,,no
52.0,,1.0,999.0,,,,-41.8,,,3.0,1.0,,,2.0,2.0,,4.0,0.0,0.0,no
33.0,,2.0,999.0,0.0,1.1,,,4857.0,,,,,,,0.0,0.0,,2.0,,no
27.0,,2.0,999.0,0.0,,,-41.8,,5228.1,4.0,0.0,1.0,,,,0.0,,,,no
,276.0,,,1.0,-0.1,,,4153.0,5195.8,2.0,1.0,2.0,,1.0,,1.0,,2.0,,no
58.0,,,999.0,,,92893.0,,,,3.0,,1.0,,1.0,0.0,1.0,,,,no
,,2.0,7.0,2.0,-3.4,,,0.714,5017.5,,,3.0,,0.0,,1.0,2.0,4.0,,yes
52.0,,5.0,999.0,1.0,-0.1,93.2,,4076.0,5195.8,,,,1.0,,0.0,,,,1.0,no
,143.0,,999.0,0.0,,,,,,1.0,,3.0,1.0,0.0,,1.0,,,,no
34.0,62.0,,,,,,-36.1,4965.0,5228.1,,0.0,1.0,1.0,1.0,,1.0,,,,no
43.0,,1.0,999.0,0.0,1.1,,-36.4,4857.0,,2.0,1.0,,1.0,0.0,,0.0,,0.0,0.0,no
,314.0,,999.0,0.0,,,-36.1,4963.0,5228.1,3.0,,1.0,,0.0,0.0,1.0,7.0,0.0,,no
34.0,295.0,1.0,,0.0,,93369.0,,,5008.7,1.0,0.0,,1.0,,1.0,1.0,,2.0,,yes
,171.0,,6.0,2.0,,93876.0,-40.0,0.682,5008.7,,,,,,,1.0,,,,yes
,,,,0.0,,,-36.1,,,,0.0,4.0,1.0,0.0,1.0,,7.0,1.0,0.0,no
,,,,,1.1,93994.0,-36.4,,,4.0,,0.0,,,,0.0,,,,no
37.0,,2.0,999.0,0.0,-0.1,,,,5195.8,,1.0,3.0,1.0,,2.0,1.0,2.0,,0.0,no
,126.0,3.0,999.0,,-1.8,93075.0,-47.1,1365.0,5099.1,,,,,0.0,,,5.0,1.0,0.0,no
,,,999.0,0.0,1.4,,-42.7,4961.0,5228.1,0.0,1.0,,,,0.0,1.0,0.0,,0.0,no
45.0,,,999.0,,,,,,,,,0.0,,,,0.0,,,,yes
40.0,145.0,2.0,999.0,,,,-36.4,4856.0,5191.0,1.0,,,1.0,1.0,,0.0,,,,no
60.0,11.0,,999.0,,1.4,94465.0,,4959.0,,,0.0,,,,0.0,,,4.0,0.0,no
44.0,81.0,1.0,,0.0,1.4,93918.0,-42.7,4968.0,,0.0,2.0,4.0,1.0,0.0,,,,1.0,0.0,no
49.0,,3.0,,0.0,-3.0,92713.0,,0.717,,,,1.0,1.0,,,,,0.0,0.0,no
,1081.0,2.0,999.0,,,94199.0,-37.5,,4963.6,,,,1.0,1.0,0.0,,,3.0,,yes
,,2.0,,0.0,1.4,,,,5228.1,1.0,1.0,5.0,,,,,,,,no
58.0,3183.0,2.0,999.0,0.0,,94465.0,-41.8,4955.0,5228.1,,1.0,3.0,,0.0,0.0,0.0,4.0,,,yes
,,2.0,999.0,0.0,1.4,94465.0,,,5228.1,1.0,1.0,,1.0,1.0,,0.0,,,0.0,no
57.0,194.0,,999.0,0.0,1.4,93918.0,,4963.0,5228.1,1.0,,,1.0,1.0,,1.0,0.0,3.0,,no
,,1.0,999.0,,,,-42.7,,5228.1,,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,no
35.0,278.0,,999.0,,1.1,,-36.4,4857.0,5191.0,3.0,,,1.0,,,0.0,,2.0,,no
,262.0,1.0,999.0,,,,-26.9,0.722,5017.5,,,,,,0.0,,,,,no
,309.0,3.0,999.0,1.0,,92893.0,-46.2,,,,1.0,,1.0,,0.0,,1.0,,1.0,no
,107.0,,999.0,,,,-34.8,0.655,,,,,,0.0,,1.0,,,0.0,no
45.0,270.0,,,0.0,,92893.0,-46.2,1327.0,5099.1,,,,0.0,,,,,,0.0,no
,541.0,3.0,,,,92893.0,,1327.0,,5.0,,,,0.0,0.0,,,1.0,,no
41.0,479.0,1.0,999.0,0.0,,,-42.0,4191.0,5195.8,,2.0,,1.0,0.0,,,2.0,,0.0,no
,,2.0,,,-2.9,92201.0,-31.4,0.881,5076.2,,1.0,,1.0,,0.0,0.0,7.0,,,no
47.0,207.0,3.0,,0.0,1.1,93994.0,,,5191.0,,,6.0,,1.0,0.0,0.0,1.0,,,no
31.0,280.0,,999.0,,,93918.0,,,,,1.0,0.0,1.0,,0.0,0.0,,,,no
35.0,24.0,,999.0,,,93994.0,-36.4,4856.0,5191.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,,,no
,,2.0,,1.0,,93.2,-42.0,4191.0,5195.8,1.0,1.0,,,0.0,,,,0.0,1.0,no
,305.0,,999.0,,,93075.0,,1405.0,,,1.0,1.0,,0.0,0.0,,,,1.0,no
46.0,,3.0,999.0,,,93444.0,-36.1,,,,,,,,,1.0,,,,no
,,,999.0,0.0,1.1,,,,,,,2.0,1.0,1.0,0.0,,1.0,0.0,0.0,no
43.0,,18.0,,,1.1,93994.0,-36.4,,,,1.0,,1.0,1.0,0.0,,,,,no
,,3.0,,0.0,1.1,,-36.4,,5191.0,8.0,,2.0,0.0,1.0,0.0,,1.0,0.0,0.0,no
50.0,,14.0,,0.0,,93444.0,-36.1,,5228.1,,1.0,,1.0,,0.0,,7.0,1.0,,no
31.0,16.0,,,,,93.2,,,,3.0,,4.0,1.0,,0.0,,,,0.0,no
,,1.0,999.0,,,,,,5228.1,0.0,,0.0,,0.0,0.0,,7.0,,,no
32.0,,,,1.0,-1.8,,,1313.0,,1.0,,1.0,,1.0,0.0,0.0,,,1.0,no
,77.0,,,,,94465.0,-41.8,4864.0,5228.1,7.0,1.0,4.0,,0.0,0.0,0.0,4.0,,0.0,no
47.0,502.0,1.0,999.0,0.0,,,-36.1,,,5.0,,,1.0,0.0,1.0,1.0,7.0,4.0,0.0,no
41.0,,4.0,,,-0.1,,,,5195.8,1.0,1.0,,1.0,0.0,,,,2.0,,no
33.0,167.0,6.0,999.0,,-1.8,,-46.2,,5099.1,3.0,0.0,0.0,,,,0.0,1.0,,1.0,no
40.0,18.0,,,,1.4,93444.0,,,,1.0,,,,0.0,,,7.0,,0.0,no
49.0,,,,0.0,,,-36.4,,5191.0,,,,0.0,0.0,0.0,,1.0,,0.0,no
,,1.0,999.0,,1.1,,-36.4,,,,1.0,2.0,,1.0,,0.0,1.0,1.0,,no
,7.0,1.0,999.0,0.0,,94055.0,,0.702,,,1.0,0.0,1.0,,,,4.0,2.0,0.0,no
63.0,,2.0,14.0,1.0,-1.8,,,0.685,5008.7,,1.0,4.0,,0.0,1.0,,,0.0,2.0,yes
,,,999.0,,,,-42.7,,5228.1,,,0.0,1.0,1.0,1.0,0.0,,4.0,,no
,209.0,1.0,999.0,0.0,,93994.0,-36.4,4857.0,5191.0,,,,0.0,1.0,,,1.0,2.0,0.0,no
,107.0,3.0,,0.0,-2.9,,,0.869,5076.2,,,2.0,,0.0,,,,4.0,,no
41.0,,,,,-1.8,,-47.1,,,0.0,1.0,5.0,,0.0,0.0,,5.0,4.0,,no
,,,999.0,0.0,,,,,5099.1,,2.0,0.0,,,,,,3.0,0.0,no
34.0,262.0,,999.0,,,93444.0,-36.1,4965.0,5228.1,,,1.0,,1.0,,1.0,7.0,,,no
,141.0,3.0,999.0,,1.4,,-42.7,4962.0,,9.0,,,,1.0,0.0,1.0,,,0.0,no
27.0,,,999.0,,,93994.0,,,5191.0,3.0,1.0,1.0,1.0,,0.0,,1.0,4.0,,no
,,1.0,999.0,0.0,,93.2,,4076.0,,9.0,1.0,1.0,1.0,,0.0,,,1.0,0.0,no
36.0,,1.0,,,,93444.0,,,5228.1,,1.0,,,,,1.0,7.0,,0.0,no
,1090.0,1.0,,0.0,,,-47.1,,,,,,,,,1.0,5.0,,,no
42.0,1013.0,3.0,,,,94027.0,-38.3,0.898,,,0.0,,,,,1.0,7.0,,,no
44.0,,2.0,,,1.4,94465.0,-41.8,4961.0,5228.1,3.0,,,,0.0,0.0,0.0,4.0,2.0,0.0,no
,63.0,,999.0,,,,-41.8,,,,,3.0,,,,,,4.0,,no
55.0,,,999.0,0.0,1.1,93994.0,-36.4,,5191.0,,,,,,0.0,0.0,,,0.0,no
45.0,113.0,,999.0,0.0,1.4,94465.0,-41.8,4961.0,,6.0,,,,,,,4.0,0.0,0.0,no
29.0,,4.0,999.0,,-0.1,,-42.0,,5195.8,,,1.0,,0.0,,,2.0,,,no
33.0,64.0,,999.0,0.0,,,-41.8,4959.0,,,1.0,3.0,1.0,,,0.0,,3.0,,no
,171.0,1.0,999.0,0.0,-1.8,,-47.1,1415.0,,,0.0,,1.0,,0.0,1.0,,3.0,,yes
50.0,,8.0,,0.0,,93918.0,-42.7,4962.0,5228.1,3.0,,,,,,1.0,0.0,,0.0,no
,184.0,1.0,999.0,0.0,,,-42.7,4962.0,5228.1,,,1.0,1.0,0.0,,1.0,,,,no
36.0,102.0,,999.0,0.0,,93.2,-42.0,,,,0.0,,,,0.0,,,,0.0,no
22.0,,,999.0,1.0,-3.4,,,,5017.5,,0.0,,1.0,,,,9.0,4.0,1.0,yes
,17.0,6.0,999.0,,-1.8,93075.0,,,5099.1,,,1.0,,0.0,,1.0,5.0,0.0,0.0,no
,,2.0,999.0,,1.1,93994.0,,,,,1.0,,1.0,1.0,,,1.0,,0.0,no
,,25.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,1.0,0.0,no
37.0,106.0,1.0,999.0,,-1.8,,,0.668,5008.7,1.0,,,1.0,1.0,0.0,,,2.0,1.0,no
37.0,21.0,1.0,,,1.4,94465.0,-41.8,4959.0,5228.1,,1.0,3.0,,,,0.0,4.0,4.0,,no
,,,999.0,,1.1,93994.0,,,,,,,,1.0,0.0,0.0,1.0,,0.0,no
,,,,0.0,,93918.0,-42.7,4.96,5228.1,,1.0,1.0,1.0,0.0,,,0.0,0.0,0.0,no
34.0,78.0,2.0,999.0,,,,-40.8,,,0.0,1.0,,,0.0,,,,,,no
,314.0,,,0.0,1.1,93994.0,,,5191.0,,1.0,,,,0.0,0.0,,1.0,,no
61.0,336.0,2.0,999.0,,-3.4,92431.0,-26.9,0.73,5017.5,2.0,1.0,1.0,1.0,0.0,0.0,,9.0,4.0,,yes
,3094.0,,,,1.1,,-36.4,,,8.0,1.0,0.0,1.0,,0.0,0.0,,,,yes
36.0,193.0,5.0,999.0,,,,,,5191.0,,0.0,3.0,,,,0.0,,2.0,0.0,no
,109.0,2.0,999.0,0.0,,,-42.7,,5228.1,1.0,,,1.0,,,1.0,0.0,2.0,0.0,no
,230.0,,999.0,,-1.8,93075.0,,,,,2.0,1.0,,0.0,0.0,1.0,,1.0,,no
47.0,145.0,1.0,,0.0,-1.8,93075.0,-47.1,1405.0,,,,,,1.0,,,5.0,0.0,0.0,no
,,5.0,999.0,,-1.8,93075.0,,1405.0,5099.1,,2.0,,,0.0,,,5.0,0.0,,no
35.0,,8.0,,,,,-36.4,,5191.0,3.0,1.0,,1.0,,0.0,0.0,,4.0,0.0,no
24.0,55.0,1.0,999.0,,1.4,93918.0,-42.7,,,,,,1.0,,0.0,1.0,,3.0,0.0,no
,,,999.0,0.0,,,,4958.0,5228.1,,,0.0,1.0,,,,4.0,,,no
29.0,89.0,,,0.0,,92963.0,-40.8,,,,1.0,,1.0,1.0,1.0,,4.0,4.0,0.0,no
,288.0,1.0,,0.0,1.1,,-36.4,4857.0,,,1.0,,,0.0,,0.0,,,,no
,,1.0,,0.0,1.4,93918.0,-42.7,,,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,,0.0,no
38.0,28.0,3.0,999.0,,1.1,,,4855.0,,0.0,,2.0,,1.0,0.0,,,1.0,0.0,no
66.0,,,6.0,,-1.8,,-34.8,,,7.0,,,1.0,,,,,2.0,,yes
45.0,,1.0,,,,93994.0,,4856.0,5191.0,,,4.0,0.0,,,,1.0,,,no
39.0,,4.0,,1.0,-1.8,,,,,1.0,0.0,1.0,,0.0,1.0,,,,,no
,,1.0,999.0,,1.1,93994.0,,,5191.0,,,0.0,,,,,1.0,,,no
31.0,,3.0,,,,,,,5228.1,2.0,1.0,1.0,,,0.0,,,,,no
,43.0,1.0,999.0,0.0,1.4,,,,5228.1,3.0,0.0,1.0,1.0,,1.0,,4.0,2.0,,no
,53.0,2.0,999.0,0.0,,,,,,6.0,1.0,2.0,1.0,,,,0.0,4.0,,no
,,2.0,,,,,,1405.0,5099.1,,1.0,,,,0.0,,5.0,0.0,0.0,no
57.0,,1.0,,,,,,4967.0,5228.1,2.0,,0.0,,,,0.0,,4.0,0.0,no
47.0,236.0,,999.0,0.0,,,-46.2,1244.0,,5.0,0.0,3.0,1.0,0.0,,1.0,1.0,,,no
,,,999.0,0.0,1.4,93918.0,-42.7,,,1.0,,,1.0,0.0,,0.0,,2.0,,no
,,1.0,,1.0,,,,,,0.0,,,1.0,1.0,,,1.0,4.0,1.0,no
31.0,,1.0,999.0,,-1.8,92893.0,-46.2,1291.0,,10.0,,4.0,1.0,,,1.0,1.0,2.0,0.0,no
46.0,428.0,,,,,,-38.3,,4991.6,1.0,,3.0,,,0.0,,7.0,,,no
,,3.0,999.0,,-0.1,93.2,-42.0,4076.0,5195.8,,,1.0,1.0,1.0,0.0,,2.0,,,yes
,,,999.0,0.0,1.4,,,,5228.1,,,3.0,0.0,1.0,0.0,,,,,yes
41.0,,,,0.0,,93918.0,,4957.0,,1.0,0.0,1.0,,,0.0,,0.0,4.0,0.0,no
,257.0,,,,1.4,93918.0,-42.7,4961.0,5228.1,,,,1.0,,,,,2.0,0.0,no
26.0,294.0,2.0,999.0,0.0,-1.8,,,1266.0,,,0.0,,1.0,0.0,,,1.0,1.0,,no
,,,,1.0,,,,,5076.2,1.0,1.0,,,,0.0,1.0,,,,no
44.0,383.0,7.0,,,,,-42.7,4963.0,,1.0,,6.0,0.0,1.0,0.0,0.0,0.0,3.0,,no
,179.0,,,,,93918.0,,,5228.1,,0.0,,1.0,,,1.0,,2.0,,no
,115.0,4.0,,,,93918.0,-42.7,4966.0,,,2.0,,,1.0,0.0,0.0,,1.0,,no
44.0,171.0,1.0,,0.0,1.4,,,4958.0,,,1.0,4.0,,1.0,,,,,,no
37.0,220.0,,,0.0,,93994.0,-36.4,,5191.0,,1.0,5.0,,,0.0,0.0,,,,no
,,,999.0,0.0,,92893.0,-46.2,1266.0,5099.1,,2.0,0.0,0.0,1.0,,,,,0.0,no
,208.0,,,,,93444.0,-36.1,4964.0,5228.1,,1.0,,1.0,,0.0,,7.0,4.0,0.0,no
47.0,142.0,4.0,999.0,,,92893.0,-46.2,,5099.1,1.0,2.0,,1.0,,,1.0,,0.0,1.0,no
,,,999.0,0.0,1.4,93444.0,,,,,,,,1.0,,,7.0,4.0,0.0,yes
22.0,100.0,1.0,999.0,,1.4,,-42.7,4.96,5228.1,5.0,1.0,,0.0,,0.0,,,,0.0,no
,,4.0,,1.0,,,,4191.0,,,,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,no
38.0,106.0,,,,,92843.0,-50.0,,,,,,,1.0,,1.0,,,0.0,yes
40.0,498.0,,999.0,0.0,1.1,93994.0,,4864.0,5191.0,1.0,1.0,3.0,1.0,0.0,,,1.0,,,no
,,,,0.0,1.1,93994.0,,,5191.0,,1.0,0.0,1.0,,,0.0,1.0,,0.0,no
31.0,,1.0,999.0,0.0,,92893.0,-46.2,1.25,,,0.0,3.0,1.0,1.0,0.0,1.0,,4.0,,no
,9.0,2.0,999.0,0.0,,,,4959.0,5228.1,,1.0,,,,0.0,0.0,,4.0,,no
,80.0,2.0,999.0,,,92893.0,,,,1.0,,3.0,,0.0,1.0,,,,0.0,no
,,2.0,,0.0,,93994.0,,4857.0,,0.0,,2.0,,1.0,1.0,0.0,1.0,2.0,,no
,,6.0,999.0,0.0,1.1,,-36.4,4857.0,,,,,,,,,1.0,4.0,0.0,no
,253.0,1.0,999.0,0.0,,,,,,4.0,,3.0,1.0,,0.0,1.0,4.0,2.0,,no
,414.0,2.0,,,-1.1,94767.0,,,4963.6,,,,,0.0,,,2.0,0.0,,no
42.0,,,,0.0,1.4,,-41.8,,,,,1.0,1.0,,0.0,0.0,,,,no
,,,999.0,0.0,-1.8,92893.0,,1244.0,5099.1,1.0,,,1.0,,,1.0,,0.0,,no
,234.0,1.0,,1.0,-1.8,92893.0,-46.2,1299.0,5099.1,,0.0,1.0,1.0,1.0,,1.0,,,1.0,no
29.0,334.0,,,0.0,1.4,93918.0,-42.7,,5228.1,,,0.0,,1.0,0.0,,,0.0,,no
,213.0,1.0,,1.0,-1.8,,-46.2,1244.0,5099.1,,,,,,0.0,1.0,,0.0,1.0,no
53.0,79.0,1.0,999.0,0.0,,,,,,,,2.0,0.0,1.0,0.0,1.0,0.0,1.0,,no
,142.0,,999.0,,,,-41.8,,,,1.0,,0.0,,0.0,0.0,4.0,,0.0,no
,,5.0,999.0,,,,,4966.0,5228.1,1.0,,1.0,,0.0,0.0,,,2.0,0.0,no
,559.0,2.0,999.0,,,93444.0,,,,,,1.0,1.0,1.0,0.0,,7.0,,0.0,no
46.0,886.0,3.0,999.0,,1.1,93994.0,-36.4,,,,,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,no
49.0,172.0,1.0,,2.0,-1.8,93369.0,-34.8,0.652,5008.7,,1.0,0.0,,,0.0,,,0.0,2.0,yes
69.0,,,999.0,,-3.4,92431.0,,,,7.0,,4.0,,,,,,,,yes
,,1.0,999.0,0.0,,,-36.1,,5228.1,,1.0,,,,,,7.0,0.0,0.0,no
50.0,336.0,1.0,,0.0,,93.2,-42.0,4153.0,,,,,1.0,2.0,2.0,1.0,2.0,,,no
,,5.0,,,1.4,,,,,1.0,0.0,3.0,,,,,,,0.0,no
45.0,,1.0,2.0,,-1.8,93075.0,,1365.0,,1.0,,3.0,,,0.0,,,,,yes
41.0,1255.0,,999.0,0.0,,94465.0,-41.8,,,3.0,0.0,4.0,,0.0,,,4.0,,,yes
,,,999.0,,1.4,,-41.8,4962.0,5228.1,3.0,,4.0,1.0,1.0,,,4.0,3.0,,no
,588.0,3.0,999.0,,,93444.0,,4964.0,,1.0,,,1.0,,0.0,0.0,,3.0,0.0,yes
,14.0,3.0,,,-1.8,92893.0,-46.2,1.25,5099.1,,,3.0,,1.0,,,,4.0,0.0,no
,,,999.0,0.0,1.4,,,4961.0,5228.1,1.0,1.0,,,0.0,0.0,1.0,0.0,2.0,,no
,283.0,,,,1.1,,,,5191.0,,1.0,3.0,1.0,,0.0,,1.0,4.0,,no
,146.0,3.0,,,1.4,94465.0,-41.8,4947.0,,9.0,2.0,1.0,1.0,,,0.0,,0.0,0.0,no
30.0,309.0,,,,,93.2,-42.0,,5195.8,9.0,0.0,1.0,,0.0,,,,,,no
26.0,49.0,,,,-1.8,,,1327.0,,0.0,1.0,0.0,0.0,,,,1.0,,,no
,,1.0,999.0,0.0,,94215.0,-40.3,,4991.6,0.0,,4.0,,1.0,0.0,0.0,0.0,,,yes
27.0,153.0,1.0,999.0,0.0,,,,4961.0,5228.1,0.0,,6.0,1.0,,1.0,1.0,,,,no
,,1.0,,,1.4,93444.0,,4967.0,,1.0,2.0,1.0,,,1.0,1.0,7.0,,,no
58.0,,,,,1.4,,-36.1,4965.0,,,,,1.0,,,1.0,,0.0,0.0,no
,113.0,4.0,999.0,0.0,,,-42.0,4076.0,5195.8,10.0,,,1.0,0.0,,1.0,,1.0,0.0,no
,,3.0,,0.0,-1.8,,-46.2,,,,0.0,0.0,1.0,,0.0,,,,,no
47.0,504.0,,999.0,0.0,1.4,,-42.7,,,0.0,,0.0,1.0,,,,0.0,,0.0,no
54.0,484.0,3.0,999.0,,,,-36.1,4965.0,5228.1,0.0,1.0,2.0,1.0,0.0,1.0,,,0.0,,no
62.0,717.0,2.0,,0.0,-3.4,92431.0,,,,,,,0.0,,,,9.0,,,yes
43.0,212.0,,,,-3.4,92379.0,,0.773,,,,,1.0,0.0,0.0,,,,0.0,yes
41.0,,1.0,999.0,,1.1,93994.0,,,5191.0,,,,,1.0,,,1.0,,,no
,,1.0,,0.0,-1.8,92893.0,-46.2,1244.0,,,2.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,no
40.0,52.0,1.0,,1.0,-0.1,93.2,-42.0,,,3.0,1.0,1.0,,1.0,,,2.0,,,no
36.0,,,999.0,1.0,,,,,5195.8,3.0,1.0,3.0,,1.0,0.0,,2.0,,,no
,411.0,6.0,,0.0,1.4,94465.0,-41.8,,5228.1,1.0,,,1.0,,,0.0,,2.0,,no
45.0,,1.0,999.0,,-3.4,92431.0,-26.9,0.742,,,0.0,0.0,1.0,1.0,0.0,1.0,9.0,2.0,,no
,318.0,1.0,999.0,0.0,1.4,,,4962.0,,5.0,,0.0,,0.0,0.0,,,,,no
56.0,,3.0,999.0,0.0,1.4,94465.0,,4961.0,,7.0,1.0,,1.0,,,,4.0,2.0,,no
30.0,243.0,,,0.0,-1.8,93075.0,-47.1,,5099.1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5.0,,,yes
,,,,0.0,1.1,,,4864.0,,,1.0,,1.0,,1.0,0.0,,,,no
36.0,279.0,,,1.0,-1.8,,-46.2,1266.0,5099.1,,,2.0,1.0,,,,1.0,1.0,,no
,211.0,2.0,999.0,,,,-36.4,,,0.0,,6.0,,0.0,,,1.0,1.0,,no
,71.0,3.0,,,-0.1,93.2,,4153.0,5195.8,,1.0,1.0,,,,,2.0,2.0,0.0,no
