age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_encoded,marital_encoded,education_encoded,default_encoded,housing_encoded,loan_encoded,contact_encoded,month_encoded,day_of_week_encoded,poutcome_encoded,y
64.0,137.0,,,0.0,-3.0,,,,,,,,,,2.0,,,,0.0,no
41.0,,,,0.0,1.4,94465.0,,4958.0,,2.0,,,,0.0,0.0,,2.0,4.0,0.0,no
,,,,,1.4,93918.0,,,5228.1,,,5.0,0.0,,,,,1.0,,no
,,,999.0,1.0,-2.9,,,,5076.2,2.0,0.0,1.0,,0.0,,,,,,no
,,,,,,93444.0,,4965.0,,8.0,,,,,,,5.0,1.0,0.0,no
,47.0,,999.0,,,93994.0,-36.4,4856.0,,,,,,,,,,1.0,,no
36.0,,,999.0,,,,-36.1,4965.0,,,,1.0,1.0,,0.0,0.0,,,,no
,313.0,1.0,,0.0,,,-42.7,,,,,,,,,,,,,no
,,,,,1.1,,-36.4,,5191.0,,,,,,0.0,1.0,,,,no
,,,999.0,,,,-31.4,,,,,,1.0,,,,,,0.0,yes
,,,999.0,0.0,,,,4967.0,,,,,0.0,,,,,2.0,,no
56.0,,,,0.0,,,-42.7,,,,,,1.0,,,,,0.0,,no
,38.0,,999.0,,1.1,,,,,,0.0,6.0,1.0,0.0,,,0.0,,0.0,no
,,,999.0,,,93918.0,,,5228.1,,,,,,,,1.0,,,no
40.0,200.0,,999.0,,,,,,5228.1,2.0,,,1.0,,1.0,,,,,no
,,,,,,,,4964.0,,,,1.0,0.0,0.0,,,5.0,,,no
29.0,,,,,,93918.0,,4.96,5228.1,2.0,2.0,6.0,,0.0,,,,0.0,,no
,,,,,1.1,,-36.4,4855.0,,,0.0,,,,,,,,0.0,no
,217.0,,999.0,,-1.8,,,,,,,,1.0,0.0,0.0,,,,1.0,no
,125.0,,,,,,,,,,,3.0,1.0,,0.0,,,,,no
,364.0,1.0,,0.0,,94465.0,-41.8,4959.0,,,,,,2.0,,1.0,,,,no
35.0,209.0,,999.0,0.0,,93994.0,-36.4,4857.0,,,,,,,,,0.0,,,no
,618.0,,999.0,0.0,,93444.0,-36.1,4965.0,5228.1,,,1.0,,1.0,0.0,1.0,5.0,,,yes
31.0,,2.0,,,,92893.0,,,,,0.0,0.0,,,,0.0,,,,no
,,,,1.0,,,-47.1,,,,,,,1.0,,,,,,yes
37.0,111.0,,,,,,,,5191.0,,0.0,3.0,0.0,0.0,1.0,,,,,no
31.0,,,999.0,0.0,,,-36.1,,5228.1,11.0,2.0,1.0,,,,,5.0,,0.0,no
,,,,,,,,,5228.1,7.0,,,,,,,,,,no
,,,,,,,,,,,,,,0.0,,0.0,,3.0,,no
,204.0,,999.0,,,,,,,,0.0,,,,1.0,,,,0.0,yes
31.0,235.0,,,0.0,,,,4856.0,5191.0,,,,,,,,,,,no
,,,,,,,,,,,0.0,,,,,,,,,no
25.0,,12.0,,0.0,,,,,,5.0,0.0,,0.0,,0.0,,1.0,,,no
36.0,,,999.0,,,,,,,,,2.0,,1.0,0.0,,,,,no
,,2.0,,,,93994.0,,4856.0,,2.0,,,1.0,,,1.0,,,,no
41.0,125.0,3.0,,,,,,,,4.0,,,0.0,,,,,,0.0,no
,,,,,,93918.0,-42.7,4961.0,,,,,0.0,0.0,,,,1.0,0.0,no
31.0,85.0,,999.0,,1.4,,-42.7,4963.0,,5.0,,,1.0,,,,,2.0,,no
32.0,105.0,,,0.0,-1.8,,,1344.0,,,0.0,,,,0.0,0.0,,1.0,,no
,,1.0,,,,,,,5191.0,3.0,,,,1.0,,,,3.0,,no
,,2.0,,,1.4,,,,5228.1,5.0,0.0,0.0,0.0,,0.0,,,,,yes
,203.0,,,,,,-41.8,,,,,,,1.0,,,,2.0,0.0,no
42.0,147.0,,999.0,,,,,,,,,,1.0,,,,1.0,,0.0,no
,,,,1.0,,,,0.714,,,0.0,,1.0,,1.0,0.0,9.0,,,no
,,,999.0,,1.4,,,,,,,,,,0.0,,2.0,,,yes
,141.0,,,,,93918.0,,,,,,1.0,1.0,,,,1.0,,0.0,no
,,,999.0,,,,-36.4,,,,,,0.0,,0.0,,0.0,,0.0,no
,,1.0,,,,93918.0,,,5228.1,,1.0,,1.0,,,,1.0,,,no
,,,,0.0,,,,4076.0,,,2.0,,,,,0.0,4.0,,,no
,,1.0,,,,,-47.1,,5099.1,,,,,,,,,,,yes
,,,,,1.4,,,4966.0,5228.1,,,,,,0.0,0.0,,,,yes
,,2.0,,,,,,,,,,,0.0,,,,2.0,,,no
,,,,0.0,1.4,93444.0,,,,,,1.0,,0.0,,0.0,5.0,,0.0,no
,,,999.0,,1.4,93444.0,-36.1,4966.0,,,,0.0,0.0,0.0,,,,,0.0,no
29.0,,,,,,,,,,6.0,2.0,2.0,,,,,,,0.0,yes
,368.0,,,,,93444.0,,4.97,5228.1,,,,,,0.0,0.0,5.0,,0.0,no
,,,,,,,,,,,,3.0,,,,,,,,no
,,,,2.0,-1.7,,-38.3,0.903,4991.6,0.0,0.0,,,,0.0,,,2.0,,no
24.0,329.0,1.0,,,-1.8,,,,,,2.0,,,0.0,0.0,,,,,no
,41.0,,,,,94465.0,,,,,,,0.0,,,1.0,2.0,1.0,,no
,,,999.0,,,92893.0,,1266.0,5099.1,5.0,0.0,5.0,,,,,0.0,4.0,,no
,,2.0,999.0,0.0,,93075.0,,,,8.0,,,,,,0.0,7.0,,,no
,592.0,,,,,,-47.1,,,2.0,,,,,,,,,,yes
,201.0,,,,1.4,93444.0,,,5228.1,7.0,,,,1.0,0.0,,,1.0,0.0,no
,,,999.0,0.0,,93075.0,,1405.0,,,,,,,,,7.0,,0.0,no
,,,,,,,,,,,,,1.0,0.0,,,0.0,,,yes
38.0,,,,1.0,-1.8,92893.0,,,,,,,1.0,,,,0.0,,1.0,no
36.0,,,,0.0,,,-46.2,,,,,,1.0,,0.0,,0.0,,,no
,,1.0,,0.0,,,,,,,2.0,,1.0,,,,,,0.0,no
,,2.0,,0.0,,,,,,,2.0,,1.0,,,,,,,no
,,,,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,no
,,1.0,,,,,,,,,,6.0,,,,1.0,,,1.0,no
33.0,,,,0.0,,93994.0,,,5191.0,,,,,,,,,,,no
34.0,,,,0.0,,93994.0,-36.4,4858.0,5191.0,,,,,,,,,2.0,,no
32.0,153.0,,,,,,,1.25,5099.1,,,3.0,1.0,,,,,3.0,,yes
46.0,,,,,,,,,5099.1,,,3.0,,,,0.0,0.0,,,no
,,1.0,,,-1.8,93075.0,,,,,,,1.0,,,,,,,yes
,,,999.0,0.0,,94465.0,,4961.0,,,,,,1.0,0.0,,2.0,,0.0,no
,600.0,,,0.0,,,,,5076.2,,0.0,,,,,,5.0,,0.0,yes
,98.0,,,,-2.9,,,1286.0,5076.2,,,,,,,,2.0,,,no
41.0,,,999.0,,,93.2,,,,,,,0.0,0.0,,,4.0,,,no
,,,,,,,-36.4,,,,,,,,,,,2.0,,no
,,,999.0,,-0.1,,-42.0,,,,,3.0,,1.0,,,,,,no
,,,,,,,,,5076.2,2.0,,,,1.0,,,,,,yes
27.0,682.0,,,,,93994.0,,,,2.0,,,,,,1.0,0.0,,0.0,yes
,204.0,,,,1.4,93918.0,-42.7,,,,,,,,,0.0,1.0,,,no
27.0,,2.0,,0.0,,,-41.8,4967.0,,,2.0,,1.0,,,1.0,2.0,3.0,,no
,125.0,5.0,,0.0,1.4,93918.0,,,,,1.0,,,,1.0,,,4.0,,no
28.0,,2.0,,,,,,,,,,,,,,,,,,no
,,2.0,,0.0,,,,,5191.0,,,,,,,,,,0.0,no
,,4.0,,0.0,1.4,,,,,4.0,,3.0,,,,,1.0,,,yes
,,3.0,999.0,,,,-40.8,1.26,,,,,1.0,0.0,,,,0.0,,no
,,1.0,,,,,,4857.0,5191.0,0.0,,5.0,,,,,0.0,,,no
,,,,,,93075.0,,1466.0,5099.1,,,,,,,,7.0,0.0,0.0,no
46.0,,,,,,93.2,-42.0,,,,,,0.0,,0.0,,,,0.0,no
,,4.0,,,,,-36.1,,5228.1,5.0,,,,0.0,0.0,0.0,,,,no
,454.0,1.0,,0.0,-0.1,,,,5195.8,,,1.0,,,,,,1.0,,yes
,,4.0,,,,,,,,2.0,,1.0,,1.0,,,7.0,,0.0,yes
,,2.0,,,1.4,,,,,,,,,1.0,,,,,,no
,,3.0,,,,93.2,,,5195.8,,,3.0,,,1.0,,,4.0,,no
,,,,,,,,0.682,5008.7,0.0,,,,,0.0,,,3.0,,no
44.0,,,,,1.4,,,4961.0,,8.0,1.0,,1.0,,,,,1.0,0.0,no
,,,,1.0,,92713.0,,,,,,1.0,1.0,1.0,,,,,,no
,,,,,-2.9,92963.0,,,,,,,,,0.0,,,0.0,,no
,,,,,,,,0.737,,,,,,0.0,,1.0,6.0,,0.0,no
,138.0,2.0,999.0,,,,,4958.0,,5.0,,,1.0,,0.0,1.0,2.0,,,no
,,1.0,999.0,,,,,1313.0,,,,,,,,,,,,no
,,,,,1.4,,-41.8,4959.0,,,,,1.0,,,,,,,no
35.0,209.0,,,,-3.4,,,0.715,,,,,1.0,,,0.0,,,,yes
,,,999.0,0.0,,,,,,2.0,,,1.0,,,,,0.0,,no
31.0,81.0,,999.0,0.0,,,,,5228.1,,,,,,,,,,,no
42.0,,,,0.0,1.1,,,,,5.0,,,,,0.0,1.0,0.0,,,no
,298.0,2.0,999.0,,,,,,,2.0,0.0,4.0,1.0,,,,,,,no
,,,,0.0,-0.2,,,,,,1.0,,,,0.0,,,,,no
,,,,,1.1,93994.0,-36.4,,,,,1.0,,1.0,1.0,1.0,0.0,,,no
,306.0,,,,,,,1.25,,8.0,,,,,,,,,,no
,,,,1.0,,,,,,,,,,,,0.0,,,,yes
,,2.0,999.0,0.0,,,-46.2,,,,,,,0.0,,,,,,no
59.0,,3.0,,0.0,-1.8,,,,5099.1,2.0,,,,,,,,,,no
,,,,,1.1,,,4856.0,,5.0,0.0,,,0.0,,,,,,no
57.0,,,,0.0,,,,,,,0.0,,,,0.0,,,,,yes
,,,,,,,,,,10.0,2.0,2.0,,,0.0,,,,,no
,,,,0.0,,,,,,,,,1.0,,,,,,,yes
,,,999.0,,,,,,5228.1,,,,0.0,0.0,0.0,,,,0.0,yes
,,,,,,93994.0,,,5191.0,,0.0,,,,,1.0,,,0.0,no
,40.0,,999.0,0.0,,,,,,,,,,,0.0,,,,,no
,698.0,2.0,,,,,,,,4.0,,,1.0,,,0.0,,2.0,0.0,no
,,,999.0,0.0,,,-36.4,,,4.0,,,1.0,,,1.0,,,,no
51.0,,,999.0,0.0,1.1,93994.0,,4.86,,,,6.0,,,0.0,,0.0,,,no
31.0,,6.0,,,1.4,94465.0,,4958.0,,,,,,,0.0,,,1.0,0.0,no
,,,,,,,-36.1,,5228.1,,0.0,,,,,,,,,no
60.0,261.0,,,,,,,,,,0.0,,,,,,8.0,4.0,,yes
52.0,322.0,1.0,,1.0,-2.9,,-40.8,,5076.2,7.0,,,1.0,,,,,0.0,,yes
,,9.0,,0.0,,93994.0,,4857.0,5191.0,,,,,0.0,,1.0,,,,no
,46.0,,,0.0,1.4,,,,5228.1,,,,,,,,,,,no
,,4.0,,0.0,,,-46.2,,5099.1,,,,,,,,,,0.0,no
,,,999.0,0.0,,,-42.0,,,,,,,,,,4.0,,0.0,no
,,,999.0,0.0,,93918.0,,4962.0,,,,4.0,,,0.0,0.0,,,0.0,no
,,,999.0,,,,-47.1,1466.0,,,,,0.0,,,,7.0,0.0,0.0,no
,,1.0,,,,,,,,5.0,,5.0,,,,,,,,no
,739.0,2.0,999.0,,,92893.0,,1327.0,5099.1,,,,,,0.0,,,,,no
,,1.0,,,,93.2,,4.12,,,2.0,,1.0,1.0,,1.0,,,0.0,no
53.0,,5.0,999.0,0.0,-0.1,,-42.0,,,,,,1.0,,,,4.0,,0.0,no
,173.0,,,,,,,0.87,,2.0,,1.0,1.0,,,,,,,yes
,,,,0.0,-3.4,,-26.9,,,,0.0,,1.0,,,1.0,,,,yes
48.0,,5.0,999.0,,,92713.0,-33.0,0.718,5023.5,3.0,0.0,,,0.0,,,,,1.0,no
,,3.0,999.0,,,,,,,,,,,,1.0,0.0,4.0,,,no
,,,,0.0,,,,4.12,,,,4.0,,,,0.0,,,,no
,,,,,,,,,,,,,,,,,,0.0,,no
60.0,,2.0,,2.0,-1.8,,,0.685,,,0.0,5.0,1.0,,0.0,,,,2.0,yes
35.0,,1.0,999.0,,,,,,,,2.0,,,,,0.0,,,0.0,no
,,,999.0,,,,-36.1,,,,,1.0,,,0.0,,,,0.0,no
,301.0,,,,,,-41.8,4864.0,,,,,,,0.0,,,1.0,,no
44.0,,2.0,,,,93444.0,,,,2.0,,,,,,,,,,yes
56.0,,,,,,,,,4991.6,,0.0,,,,0.0,0.0,,,,no
,,,999.0,,-1.8,,,1244.0,5099.1,2.0,2.0,,,,,,,,,no
,145.0,,,,1.1,93994.0,-36.4,,,2.0,0.0,2.0,,2.0,,,,,0.0,no
,,,,0.0,,,,4857.0,,,,,,1.0,,1.0,,,,no
55.0,252.0,,999.0,0.0,,,,,,,,,,,0.0,,,0.0,,no
,,,,,,,,1.25,,,,4.0,,,,0.0,,,,no
55.0,,,,,,,,,5076.2,3.0,0.0,,1.0,,,0.0,,,,no
,,3.0,999.0,,,,,,,11.0,0.0,2.0,,1.0,,0.0,1.0,,,no
,218.0,2.0,,3.0,,,,,,,0.0,,1.0,,,0.0,,,,yes
34.0,,,,,,,,4959.0,,,,,,,,1.0,,,0.0,no
,,,,,-1.8,,,,,2.0,,3.0,,,0.0,0.0,0.0,,,no
31.0,,1.0,999.0,,,,,,5228.1,8.0,,1.0,0.0,,,,5.0,2.0,0.0,no
35.0,159.0,,,0.0,,,-36.4,4857.0,,4.0,,2.0,,,0.0,1.0,0.0,,0.0,no
,,5.0,,,-1.8,,,,5099.1,,,,,,0.0,0.0,,0.0,,no
,,,,,,,,,5195.8,2.0,,,1.0,,,0.0,4.0,,1.0,no
,91.0,1.0,,,,93994.0,-36.4,,,,,1.0,,,0.0,,,,,no
26.0,,,,,-1.8,93075.0,,1.41,,,,,,1.0,0.0,,7.0,,,yes
45.0,,1.0,,,,,-36.1,,,2.0,,1.0,1.0,,,0.0,5.0,,0.0,no
,51.0,,,,,,,4.86,,,1.0,0.0,,,0.0,,,4.0,,no
,,,,0.0,,92893.0,,1291.0,,5.0,,0.0,1.0,,,,,,,no
,,4.0,,0.0,,93075.0,,,,,,0.0,,,,,,4.0,,no
51.0,,2.0,,,,,,,,,1.0,,1.0,,,1.0,,,,no
41.0,,,,0.0,,92756.0,-45.9,,,,,3.0,,,,,9.0,,,no
,143.0,,,,,,,,,,0.0,0.0,,,,,,,0.0,no
,,,999.0,,,93444.0,,,,,0.0,0.0,,,,,,,,no
,,2.0,,,,93994.0,,,5191.0,2.0,,,1.0,,0.0,,0.0,,0.0,no
,,,,0.0,1.4,94465.0,,,,,,5.0,1.0,,,1.0,,3.0,,no
52.0,,1.0,,0.0,,,,,5228.1,,,,0.0,0.0,1.0,,,4.0,0.0,no
,42.0,,,,,,,,,,,,,,,,,,,no
48.0,,14.0,,0.0,,93994.0,,4857.0,5191.0,,,0.0,,,,1.0,,,,no
,,,,,-2.9,,,,,2.0,,1.0,,,1.0,1.0,2.0,2.0,0.0,no
43.0,213.0,2.0,999.0,0.0,,93444.0,,4963.0,,,,,,,,0.0,,,,no
,474.0,1.0,,0.0,,,-42.7,,,,1.0,,,0.0,,0.0,,,0.0,no
,345.0,1.0,999.0,0.0,,,,,5228.1,,0.0,,,,,,1.0,4.0,,no
,,,999.0,,,92893.0,,1327.0,,,,,,1.0,,,,,,no
,,,,,,92713.0,-33.0,,5023.5,2.0,,,,,,0.0,9.0,,,no
,,2.0,,,,93.2,,4153.0,,1.0,,,,,,,,,0.0,yes
,,,999.0,,1.1,,,,5191.0,,,,0.0,,,,,,0.0,no
,,,,,-1.8,92893.0,,,5099.1,,,2.0,,1.0,,,0.0,,,no
,,,999.0,,,,,,5099.1,5.0,,,,,2.0,0.0,,,,no
,56.0,4.0,999.0,0.0,1.4,,,,,1.0,,,,,,,,,,no
36.0,,,,,1.4,93918.0,,4962.0,5228.1,2.0,,1.0,,,,,1.0,0.0,,no
,,,,,,,-47.1,,5099.1,2.0,1.0,,1.0,,,0.0,7.0,0.0,,no
,,,999.0,,,,,,5228.1,,,,,2.0,2.0,,,4.0,,no
,166.0,,,,,,,,,,,,,,,,0.0,,,no
,,1.0,,,-0.1,,,4.12,,,0.0,,1.0,,0.0,,,2.0,0.0,no
,,,,0.0,,,,,5099.1,,0.0,,0.0,,0.0,,0.0,,,no
,,23.0,,,,,,,5228.1,,2.0,2.0,,,0.0,1.0,,4.0,,no
,40.0,,999.0,,1.4,94465.0,-41.8,,5228.1,,,,,1.0,,1.0,,,,no
35.0,69.0,,,,-1.8,,-46.2,,,,,,,,,0.0,0.0,,,no
,,,999.0,,,93444.0,-36.1,4966.0,5228.1,2.0,,,,1.0,,,,,,no
,,,,,,94465.0,-41.8,4967.0,5228.1,5.0,,5.0,0.0,,0.0,,,3.0,,no
33.0,,,,,1.4,94465.0,-41.8,4865.0,,,,,,,0.0,1.0,,,,no
,,,999.0,0.0,,94465.0,,,,,,0.0,,,,,,,,no
59.0,211.0,,,,1.1,93994.0,,,,,0.0,,,,,,0.0,,0.0,no
,,,,,1.1,,,,,,,,,0.0,0.0,,,,,no
45.0,160.0,,,,,93994.0,,,,,,,,0.0,0.0,,,1.0,,no
,,,,,,,,,,,,,,1.0,,,,,,no
26.0,,,,1.0,,,,,5076.2,2.0,,,1.0,,0.0,,5.0,,1.0,no
,,,,0.0,,,,,,,,,1.0,,,,,,,no
33.0,,,,,,,,,,8.0,,,,1.0,,,5.0,,,no
,,,,,,,-46.2,1334.0,,5.0,,,,,,0.0,0.0,2.0,,no
,,4.0,999.0,,1.4,,,,,8.0,,,,,,0.0,5.0,,,no
,357.0,1.0,999.0,,,93075.0,-47.1,,,,0.0,,,,,0.0,7.0,3.0,0.0,no
,54.0,1.0,,,,92893.0,,1264.0,,,,,1.0,1.0,,,0.0,0.0,0.0,no
,,1.0,,0.0,,,,,5099.1,,,0.0,1.0,,,,,,,no
,,,999.0,,,,,4.12,,,2.0,2.0,,0.0,0.0,,,2.0,,no
,29.0,,999.0,,,,,4857.0,5191.0,,,,,,,,,,,no
,604.0,,,,,,,1266.0,5099.1,,,,,0.0,,1.0,,,0.0,yes
32.0,,2.0,,,,92843.0,,1757.0,5099.1,,,,,,,,,,,no
,,,,1.0,,,-37.5,0.886,,,,,,,,,,,,yes
,,,,1.0,,92893.0,-46.2,,5099.1,,,,,,1.0,0.0,,0.0,,no
,,,999.0,,1.1,93994.0,-36.4,,5191.0,,,2.0,,1.0,,,,2.0,0.0,no
,22.0,,999.0,,,,-41.8,,,,,,1.0,,0.0,,,,,no
,99.0,,,,,,,,5099.1,2.0,,,,,,0.0,0.0,2.0,0.0,no
,60.0,,,,,,,,,7.0,,1.0,,,,,,,0.0,no
,,,,,,,,,5195.8,,2.0,,,,0.0,,,2.0,,no
38.0,,,,,,92893.0,-46.2,,,5.0,,,,,,,,,0.0,no
55.0,,,,,,93.2,,,5195.8,,,,,,0.0,,,,0.0,no
33.0,200.0,,,,,,,,,8.0,,1.0,,,0.0,,,,0.0,no
29.0,,,,,,,,,,,0.0,,1.0,,0.0,,1.0,,,no
42.0,,3.0,,0.0,,,-42.7,,5228.1,,,,0.0,,,,,,,no
,,,,,,93749.0,-34.6,,,,,5.0,,,,0.0,7.0,,,yes
,11.0,,,,,,,,5228.1,,0.0,,,,,,2.0,,,no
,,,,0.0,,,,,5195.8,,,,,,,0.0,,,,no
,209.0,,,,-0.1,,,,5195.8,,2.0,,,,0.0,,4.0,,,no
,300.0,1.0,,0.0,1.1,,,,5191.0,2.0,0.0,,,,,1.0,,2.0,0.0,no
,,2.0,,,,93994.0,,4864.0,,,,4.0,0.0,,,,,3.0,,no
54.0,,1.0,,0.0,,,,,,,,,,,,0.0,,,,no
,,,,,1.4,93918.0,,,,,0.0,,1.0,0.0,1.0,,1.0,0.0,,no
,,,999.0,,,94465.0,,,,,0.0,3.0,,,,1.0,,0.0,0.0,no
,132.0,,,,,,,,,1.0,,,,0.0,,,,,,no
46.0,,,999.0,,,,-41.8,,,,,,,,0.0,,,,,no
29.0,,1.0,,0.0,1.4,94465.0,,,,,,,,1.0,,,,3.0,0.0,no
40.0,,,,,,,-42.7,,,,1.0,,0.0,,,,1.0,,0.0,no
,,,,,-1.8,,-50.0,,5099.1,,2.0,,,,1.0,,,1.0,,yes
,,,,,-1.8,,-46.2,,5099.1,5.0,0.0,,,0.0,,,,,0.0,no
,,,999.0,0.0,1.4,,,,,5.0,0.0,4.0,,0.0,,,1.0,2.0,,no
,,,,,,,,4961.0,5228.1,,,,1.0,,,,,,,no
,,,,,,,,,,,,,,,,,,4.0,0.0,no
,,,999.0,,,93994.0,,4857.0,,,,,,,,,,,,no
,,,,,,,,,5099.1,,,5.0,,,,,0.0,2.0,1.0,no
,,,999.0,,,93.2,-42.0,,,,,,,,,,,,,no
47.0,,2.0,,,1.4,,,,,,0.0,2.0,0.0,,,1.0,2.0,2.0,0.0,no
,,5.0,,,1.1,93994.0,,,,2.0,,,,,0.0,,0.0,,,no
,276.0,4.0,,,1.1,93994.0,-36.4,,5191.0,5.0,,,,,,1.0,,,,no
,,,999.0,,1.4,94465.0,,,5228.1,,,5.0,,,,,,,,no
,174.0,,,2.0,,,,0.639,5008.7,0.0,0.0,6.0,1.0,,,,,,,no
,281.0,,,3.0,,94055.0,,0.754,,,,1.0,,,,,,,,yes
48.0,,,,,,94465.0,-41.8,,,2.0,,,1.0,,1.0,,,,0.0,no
,,,999.0,,-2.9,92963.0,,,,,,,1.0,,0.0,0.0,2.0,,0.0,no
,,2.0,,,1.4,,,,5228.1,,,,,,,1.0,,,,no
33.0,323.0,,999.0,,-1.8,,-46.2,,,4.0,,,,0.0,,0.0,,,,no
42.0,,1.0,,0.0,,93994.0,-36.4,,,,,5.0,0.0,,,,0.0,,,no
,45.0,,999.0,0.0,,,,,,,2.0,,,0.0,,,,,,no
,,3.0,,,1.4,,,4961.0,5228.1,5.0,,0.0,,,0.0,1.0,2.0,,0.0,no
,,,999.0,,-1.8,,,1.25,,,,3.0,1.0,,,1.0,,3.0,,no
40.0,,1.0,999.0,0.0,,,,,,,,5.0,,,,,,4.0,0.0,no
,,,,,,,,,,,2.0,,,,,0.0,,,,no
,,,,,,93075.0,,,,,,,1.0,,1.0,,,,,no
35.0,82.0,,999.0,,,,,,,,,,,,0.0,,,3.0,0.0,no
,106.0,,,,-1.7,,,,,5.0,,4.0,,,,,,,,no
,63.0,,,,1.4,93444.0,-36.1,,,,2.0,,,0.0,1.0,,,2.0,,no
30.0,,,999.0,,,93.2,,,5195.8,,,,,,,,,,,no
,,,,,,,,,5228.1,,,,1.0,,0.0,,,0.0,,no
,16.0,,,,-1.8,,,,,,,,,,,,,3.0,,no
42.0,163.0,,999.0,0.0,1.4,,-41.8,,,,,,,,,,,,0.0,no
,,,,,,92843.0,,1538.0,5099.1,,,2.0,,0.0,,,3.0,4.0,,no
,,,999.0,,1.1,,-36.4,,5191.0,,,,,,,1.0,,,0.0,no
,,,999.0,,,,-36.4,,,,0.0,,,,,1.0,,,,no
30.0,,,999.0,,,,-41.8,,5228.1,,0.0,,,,1.0,1.0,,,0.0,no
,,,,,,93.2,-42.0,,,,0.0,,,0.0,,0.0,,,,no
,263.0,,999.0,,,,,4.86,5191.0,,,,,,0.0,1.0,,,,no
,,3.0,,,,94465.0,-41.8,,,,0.0,,,,0.0,,,3.0,,no
,,,,,1.4,,,,,,,,,,0.0,,,,0.0,yes
,,3.0,,0.0,,,-36.4,,,8.0,,,,,,,0.0,,,no
,,1.0,,,,,,,5228.1,,,,1.0,,0.0,0.0,,,,no
30.0,,9.0,,,,,,4961.0,,,1.0,1.0,1.0,0.0,,,,,0.0,no
,,,,,,92893.0,,1291.0,,,,2.0,,,,1.0,0.0,1.0,,no
,36.0,,,,,,,,,,0.0,,,,,1.0,,,,no
38.0,314.0,2.0,,,,,-36.4,4857.0,,,,,,,,,0.0,2.0,,no
,,,,,,92963.0,,,,8.0,0.0,,,,0.0,,,0.0,,no
,,,,0.0,,,,,,,,,1.0,,1.0,,,3.0,,no
,767.0,12.0,,0.0,,,,4962.0,5228.1,,,,,,,,,,0.0,no
,63.0,2.0,,,,,-41.8,,,,2.0,,,,,1.0,2.0,,,no
38.0,39.0,,999.0,,-0.1,,,4968.0,5195.8,5.0,,6.0,1.0,0.0,,,,,,no
,,,,0.0,,,,4963.0,,,,1.0,,0.0,,0.0,,1.0,0.0,no
,133.0,4.0,,,,,-36.4,,,,,,1.0,1.0,,1.0,,,,no
48.0,,1.0,999.0,,,,,,,2.0,0.0,,0.0,,,,2.0,1.0,0.0,no
,,3.0,,,,,-41.8,,,,,,,,0.0,,2.0,3.0,,yes
33.0,,,,0.0,,93994.0,,,,,,,0.0,0.0,,,,1.0,,no
,,1.0,999.0,,,93994.0,-36.4,4857.0,,,0.0,,0.0,,,,,,,no
50.0,408.0,2.0,,0.0,,94465.0,,,,,,,1.0,,,,,0.0,0.0,no
,,,,,,,-42.7,4961.0,,2.0,,,,,,0.0,,,0.0,no
35.0,,3.0,,,,,,,,,0.0,3.0,,,,,,0.0,,no
,,,,,-3.4,,,,,,0.0,,,,0.0,,,4.0,0.0,no
,,,999.0,,,,,,,2.0,2.0,,1.0,0.0,,,2.0,,,no
37.0,,,,,,,,,,,,,,,,,,,,no
,,8.0,999.0,,1.4,,-42.7,,,,2.0,,,,,,,4.0,,no
,,,999.0,,,,,,,,,,1.0,0.0,0.0,,3.0,,,no
43.0,,,,,-2.9,,-31.4,,,,,,1.0,,,,5.0,,,no
52.0,,,,,,93994.0,,,,,,,,,2.0,,,,0.0,no
,,2.0,,,1.4,,,,,,,,,,,,,2.0,,no
,58.0,,999.0,,,,,,,,,,,,0.0,,1.0,4.0,,no
,83.0,,999.0,,,,-36.1,,,0.0,,,,1.0,,,,,0.0,no
,,,,,,94465.0,-41.8,,,,,1.0,,,,,2.0,,,no
45.0,,1.0,999.0,,,93.2,-42.0,4021.0,,8.0,2.0,1.0,,,,,,3.0,,no
,,1.0,,,,94465.0,,4967.0,,,,2.0,1.0,1.0,,,2.0,3.0,,no
48.0,,,,,1.1,,,4856.0,,5.0,,,,,,,,,,no
,,,,0.0,,,,,,,0.0,,,1.0,,,,,0.0,no
,,4.0,,,,,,4959.0,,,,,1.0,2.0,2.0,1.0,2.0,,0.0,no
,,,999.0,,,93798.0,,,,,,0.0,1.0,0.0,,1.0,6.0,,,no
,,,999.0,1.0,,,,,5099.1,,,2.0,,,0.0,,0.0,,1.0,yes
,239.0,,999.0,,,92893.0,,,,,,,1.0,,,,0.0,,1.0,no
,,,999.0,,,,,,,2.0,2.0,,,,0.0,1.0,,,,no
,,,,,1.1,,,,,7.0,,,,,,1.0,,,0.0,no
31.0,,1.0,,,,,,,,,,6.0,,1.0,,0.0,,0.0,,no
,,,,,,,-41.8,,5228.1,,,,0.0,1.0,,,2.0,,,no
57.0,,,999.0,,,93.2,-42.0,,,,1.0,,,0.0,,,,,,no
,,1.0,,,,,-36.1,,,,0.0,,,,,,,,,no
,,,999.0,,1.4,,,,,8.0,,1.0,,0.0,,1.0,,4.0,,no
,,2.0,,,-1.8,,,,,,0.0,6.0,,1.0,0.0,,,,,no
,,,,0.0,1.1,,,,,,,5.0,,0.0,,,0.0,1.0,,no
23.0,,3.0,,0.0,,,,,,4.0,,,,,,,,,,no
,354.0,,,,,94465.0,-41.8,4959.0,5228.1,,,1.0,,,,,,,,no
